hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url,area_hotel_count,has_price_snapshot,has_official_star_rating,has_phone,has_business_status,review_count_log1p,review_confidence_weight,weighted_google_rating,area_median_google_rating,rating_gap_from_area_median,area_median_price_snapshot,price_gap_from_area_median,price_ratio_to_area_median,price_percentile_within_area,review_count_percentile_within_area,official_facility_id,official_name,official_type,official_star_rating_verified,official_room_count,official_bed_count,official_phone_verified,official_address_area,official_match_score,official_match_method,official_source_url,official_match_status
BOD139,ChIJR7xoeS5pvhQR1dXknYNVKYI,Casa Dell'arte Otel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.6,5,319,287.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, İsmet İnönü Cd. No:66, 48400 Bodrum/Muğla, Türkiye",+902523671848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Casa%20Dell%27arte%20Otel&query_place_id=ChIJR7xoeS5pvhQR1dXknYNVKYI,21,True,False,True,False,5.768320995793772,0.4063694267515924,4.45963110403397,4.4,0.1999999999999993,248.0,39.0,1.157258064516129,0.6470588235294118,0.4285714285714285,OFFBOD149,CASA DELL'ARTE HOTEL,BUTİK OTEL,5.0,12.0,36.0,0252 367 1848,Torba,0.9846,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD140,ChIJEZ7NeSBpvhQRW7TrqslFbhY,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,Bodrum,Muğla,Türkiye,Resort Otel,,4.4,5,2690,312.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Kaynar Mevkii No:11, 48400 Bodrum/Muğla, Türkiye",+902523371010,,2026-08-24,https://www.google.com/maps/search/?api=1&query=DoubleTree%20by%20Hilton%20Bodrum%20I%C5%9F%C4%B1l%20Club%20All-Inclusive%20Resort&query_place_id=ChIJEZ7NeSBpvhQRW7TrqslFbhY,21,True,False,True,False,7.897668150726906,0.8523447401774398,4.394616735318969,4.4,0.0,248.0,64.0,1.2580645161290325,0.7058823529411765,0.8571428571428571,,,,,,,,,,,,UNMATCHED
BOD141,ChIJByFeCANpvhQRgw0PtAH0ZpI,DUJA BODRUM,Torba,Bodrum,Muğla,Türkiye,Otel,,4.4,5,5479,610.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Kaynar Mevkii No:21, 48400 Bodrum/Muğla, Türkiye",+902525300141,,2026-08-24,https://www.google.com/maps/search/?api=1&query=DUJA%20BODRUM&query_place_id=ChIJByFeCANpvhQRgw0PtAH0ZpI,21,True,False,True,False,8.608860379942062,0.92161480235492,4.3971422063358565,4.4,0.0,248.0,362.0,2.4596774193548385,0.8235294117647058,1.0,,,,,,,,,,,,UNMATCHED
BOD142,ChIJIeqJV9NuvhQRXxPW2X0FhM0,Hotel Torbahan,Torba,Bodrum,Muğla,Türkiye,Otel,,4.2,5,492,125.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mustafa Kemal, Torba, Atatürk Cd. No:159, 48400 Bodrum/Muğla, Türkiye",+902523671073,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Hotel%20Torbahan&query_place_id=ChIJIeqJV9NuvhQRXxPW2X0FhM0,21,True,False,True,False,6.20050917404269,0.5135699373695198,4.27955158315936,4.4,-0.2000000000000001,248.0,-123.0,0.5040322580645161,0.2941176470588235,0.5714285714285714,OFFBOD110,TORBAHAN OTELİ,3 YILDIZLI OTEL,3.0,50.0,100.0,0252 367 1073,Torba,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD143,ChIJtZF5TEBsvhQRmSsj7oOcaw0,Hotel Zeytinada,Torba,Bodrum,Muğla,Türkiye,Otel,,4.4,5,372,248.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mevkii, Torba, 48400, Bodrum/Muğla, Türkiye",+902523672275,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Hotel%20Zeytinada&query_place_id=ChIJtZF5TEBsvhQRmSsj7oOcaw0,21,True,False,True,False,5.921578419643816,0.4439140811455847,4.379726034208432,4.4,0.0,248.0,0.0,1.0,0.5294117647058824,0.5238095238095238,OFFBOD084,ZEYTİNADA OTEL,4 YILDIZLI OTEL,4.0,78.0,164.0,0252 367 2275,Torba,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD144,ChIJtRU69GpsvhQR7rBOR-RtFzg,Mira Suites,Torba,Bodrum,Muğla,Türkiye,Otel,,4.6,5,117,98.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mustafa Kemal, Atatürk Cd. No:35, 48400 Bodrum/Muğla, Türkiye",+902523672222,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Mira%20Suites&query_place_id=ChIJtRU69GpsvhQR7rBOR-RtFzg,21,True,False,True,False,4.770684624465665,0.2006861063464837,4.410995568896512,4.4,0.1999999999999993,248.0,-150.0,0.3951612903225806,0.1764705882352941,0.1904761904761904,,,,,,,,,,,,UNMATCHED
BOD145,ChIJewkVGuJpvhQR2q09rgvXPP8,Moyo Luxury Hotel & Beach,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,370,,,"Torba, Hoşgörü Sk. No : 1, 48400 Bodrum/Muğla, Türkiye",+902523671417,Temporarily Closed,2026-08-24,https://www.google.com/maps/search/?api=1&query=Moyo%20Luxury%20Hotel%20%26%20Beach&query_place_id=ChIJewkVGuJpvhQR2q09rgvXPP8,21,False,False,True,True,5.916202062607435,0.4425837320574162,4.335419158692185,4.4,-0.1000000000000005,248.0,,,,0.4761904761904761,OFFBOD100,MOYO,3 YILDIZLI OTEL,3.0,48.0,96.0,0252 367 14 17,Torba,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD146,ChIJxXwclEFsvhQRZsoz_3ZA90g,Olivia Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,144,131.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Irmak Sk. No:4, 48400 Bodrum/Muğla, Türkiye",+905308346979,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Olivia%20Hotel&query_place_id=ChIJxXwclEFsvhQRZsoz_3ZA90g,21,True,False,True,False,4.976733742420574,0.2360655737704918,4.348541666666667,4.4,-0.1000000000000005,248.0,-117.0,0.5282258064516129,0.3529411764705882,0.238095238095238,,,,,,,,,,,,UNMATCHED
BOD147,ChIJrYHb3ixpvhQRHqUQ0PU5-rE,Omar Hotel & Suites,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,174,97.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, 48400 Bodrum/Muğla, Türkiye",+902523671257,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Omar%20Hotel%20%26%20Suites&query_place_id=ChIJrYHb3ixpvhQRHqUQ0PU5-rE,21,True,False,True,False,5.1647859739235145,0.271875,4.346266276041666,4.4,-0.1000000000000005,248.0,-151.0,0.3911290322580645,0.1176470588235294,0.2857142857142857,,,,,,,,,,,,UNMATCHED
BOD148,ChIJw3uAxEdivhQRM5fBSWSQ6Yc,Rixos Premium Bodrum,Torba,Bodrum,Muğla,Türkiye,Otel,,4.7,5,4889,,,"Zeytinlikahve Mevkii, 48400 Bodrum/Muğla, Türkiye",+902523371122,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Rixos%20Premium%20Bodrum&query_place_id=ChIJw3uAxEdivhQRM5fBSWSQ6Yc,21,False,False,True,False,8.494947582468917,0.9129785247432306,4.670720899470899,4.4,0.2999999999999998,248.0,,,,0.9523809523809524,OFFBOD012,RİXOS OTEL,B-TİPİ TATİL KÖYÜ,5.0,348.0,844.0,0252 337 1122,Torba,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD149,ChIJqy_UNjVpvhQROJdKGbb3cMo,Roota Bodrum,Torba,Bodrum,Muğla,Türkiye,Otel,,4.2,5,56,172.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Hoşgörü Sk. No:3, 48400 Bodrum/Muğla, Türkiye",+905522144848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Roota%20Bodrum&query_place_id=ChIJqy_UNjVpvhQROJdKGbb3cMo,21,True,False,True,False,4.04305126783455,0.10727969348659,4.34599696679438,4.4,-0.2000000000000001,248.0,-76.0,0.6935483870967742,0.4117647058823529,0.0952380952380952,,,,,,,,,,,,UNMATCHED
BOD150,ChIJ2ZaqTSRpvhQRVhR52L9gb7E,Samara Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.4,5,2488,284.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Kaynar Mevkii, 48400 Bodrum/Muğla, Türkiye",+902523371244,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Samara%20Hotel&query_place_id=ChIJ2ZaqTSRpvhQRVhR52L9gb7E,21,True,False,True,False,7.819636302367592,0.8422477995937712,4.394248617693523,4.4,0.0,248.0,36.0,1.1451612903225807,0.5882352941176471,0.8095238095238095,OFFBOD040,SAMARA OTELİ,5 YILDIZLI OTEL,5.0,339.0,696.0,0252 337 1244,Torba,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD151,ChIJEW5x_uZovhQRHzOfnTJr5NE,Sarpedor Boutique Hotel & SPA,Torba,Bodrum,Muğla,Türkiye,Otel,,4.2,5,648,223.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Heredot Bulvarı No:9, 48400 Bodrum/Muğla, Türkiye",+902523371200,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sarpedor%20Boutique%20Hotel%20%26%20SPA&query_place_id=ChIJEW5x_uZovhQRHzOfnTJr5NE,21,True,False,True,False,6.47543271670409,0.5816876122082585,4.268411505086775,4.4,-0.2000000000000001,248.0,-25.0,0.8991935483870968,0.4705882352941176,0.7142857142857143,OFFBOD163,SARPEDOR BOUTIQUE HOTEL &SPA,BUTİK OTEL,4.0,32.0,70.0,0252 337 1200,Torba,1.0,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD152,ChIJr-wURTNpvhQRgfqUtlooL3o,"Susona Bodrum, LXR Hotels & Resorts",Torba,Bodrum,Muğla,Türkiye,Resort Otel,,4.8,5,886,482.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Kaynar Cd No:15, 48420 Bodrum/Muğla, Türkiye",+902522112700,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Susona%20Bodrum%2C%20LXR%20Hotels%20%26%20Resorts&query_place_id=ChIJr-wURTNpvhQRgfqUtlooL3o,21,True,False,True,False,6.787844982309579,0.6553254437869822,4.64956391765286,4.4,0.3999999999999994,248.0,234.0,1.9435483870967745,0.7647058823529411,0.7619047619047619,OFFBOD044,SUSONA BODRUM LXR HOTELS & RESORTS,5 YILDIZLI OTEL,5.0,76.0,250.0,0252 211 2700,Torba,1.0,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD153,ChIJh70QKnFpvhQRwAvW_pctIFM,The Oba Hotel,Torba,Bodrum,Muğla,Türkiye,Otel,,4.0,5,603,632.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Heredot Bulvarı No : 20, 48400 Bodrum/Muğla, Türkiye",+902529700622,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Oba%20Hotel&query_place_id=ChIJh70QKnFpvhQRwAvW_pctIFM,21,True,False,True,False,6.403574197934815,0.5640785781103835,4.158475600249455,4.4,-0.4000000000000003,248.0,384.0,2.5483870967741935,0.8823529411764706,0.6666666666666666,,,,,,,,,,,,UNMATCHED
BOD154,ChIJSZHy9k1tvhQR4Le2DDojzzg,Toka Bodrum Hotel & Beach Club,Torba,Bodrum,Muğla,Türkiye,Otel,,4.5,5,238,,,"Torba, İsmet İnönü Cd. No:64, 48400 Bodrum/Muğla, Türkiye",+902524800880,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club&query_place_id=ChIJSZHy9k1tvhQR4Le2DDojzzg,21,False,False,True,False,5.476463551931511,0.3380681818181818,4.409673887310605,4.4,0.0999999999999996,248.0,,,,0.3333333333333333,,,,,,,,,,,,UNMATCHED
BOD155,ChIJRVqhF3tpvhQR1wP9bevL2YA,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,Bodrum,Muğla,Türkiye,Otel,,4.3,5,312,,,"Mustafa Kemal, Torba, Atatürk Cd. No:131, 48400 Bodrum/Muğla, Türkiye",,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Trend%20Life%20%7C%20Trendlife%20Hotels%20%26%20Beach%20Club%20Bodrum%20Torba&query_place_id=ChIJRVqhF3tpvhQR1wP9bevL2YA,21,False,False,False,False,5.746203190540153,0.4010282776349614,4.338059661525278,4.4,-0.1000000000000005,248.0,,,,0.3809523809523809,,,,,,,,,,,,UNMATCHED
BOD156,ChIJdzNmBu9pvhQRJf3tEZvJTAM,Voyage Torba,Torba,Bodrum,Muğla,Türkiye,Otel,,4.7,5,2753,2660.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba Mh, Mustafa Kemal, Atatürk Cd. No:108, 48400 Bodrum/Muğla, Türkiye",+902523671820,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Voyage%20Torba&query_place_id=ChIJdzNmBu9pvhQRJf3tEZvJTAM,21,True,False,True,False,7.9208096792886,0.8552345448897173,4.651292456249353,4.4,0.2999999999999998,248.0,2412.0,10.725806451612904,1.0,0.9047619047619048,OFFBOD016,VOYAGE TORBA,5 YILDIZLI T.K.,5.0,320.0,784.0,0252 367 18 20,Torba,1.0,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD157,ChIJDU1Xay1pvhQRIqEA-RSZU-Y,Voyage Torba Private,Torba,Bodrum,Muğla,Türkiye,Otel,,4.7,5,548,2489.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Torba, Atatürk Cd. NO:97, 48400 Bodrum/Muğla, Türkiye",+902523671820,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Voyage%20Torba%20Private&query_place_id=ChIJDU1Xay1pvhQRIqEA-RSZU-Y,21,True,False,True,False,6.3080984415095305,0.5404339250493096,4.545375164365549,4.4,0.2999999999999998,248.0,2241.0,10.036290322580646,0.9411764705882352,0.6190476190476191,,,,,,,,,,,,UNMATCHED
BOD158,ChIJRzd_y8ALvhQRv5VZVOHqljU,Arin Resort Bodrum,Turgutreis,Bodrum,Muğla,Türkiye,Resort Otel,,4.6,5,1691,,,"Bahçelievler Mah, Bahçelievler, Şehit Kenan Aybey Caddesi No: 123, 48960 Bodrum/Muğla, Türkiye",+902523828898,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Arin%20Resort%20Bodrum&query_place_id=ChIJRzd_y8ALvhQRv5VZVOHqljU,7,False,False,True,False,7.433666540166168,0.7839592025961984,4.548915353113893,4.6,0.0,123.5,,,,0.7142857142857143,,,,,,,,,,,,UNMATCHED
BOD159,ChIJSzSbVYsLvhQR553yqJNUT_M,Bodrum Ada Otel Turgutreis,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.6,5,157,89.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Turgutreis, Bahçelievler Cd. No: 139, 48960 Bodrum/Muğla, Türkiye",+905445144848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Bodrum%20Ada%20Otel%20Turgutreis&query_place_id=ChIJSzSbVYsLvhQR553yqJNUT_M,7,True,False,True,False,5.062595033026967,0.2520064205457464,4.423130684858212,4.6,0.0,123.5,-34.5,0.7206477732793523,0.3333333333333333,0.1428571428571428,,,,,,,,,,,,UNMATCHED
BOD160,ChIJeRT9o0wLvhQR1LNQwOWZ-KU,La Blanche Resort Bodrum,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.6,5,5754,391.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bahçelievler, Bahçelievler Cd. No:119, 48960 Bodrum/Muğla, Türkiye",+902523820000,,2026-08-24,https://www.google.com/maps/search/?api=1&query=La%20Blanche%20Resort%20Bodrum&query_place_id=ChIJeRT9o0wLvhQR1LNQwOWZ-KU,7,True,False,True,False,8.657824321155983,0.92508038585209,4.582284632904608,4.6,0.0,123.5,267.5,3.165991902834008,1.0,1.0,OFFBOD030,LA BLANCHE OTEL,5 YILDIZLI OTEL,5.0,358.0,1002.0,0252 382 0000,Turgutreis,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD161,ChIJtyzQYFF1vhQRe6igOmFD_b0,MyElla Hotel Resort & Spa,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,3.9,5,2926,125.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bahçelievler, Zeyyat Mandalinci Cad No:155, 48400 Bodrum/Muğla, Türkiye",+902523112121,,2026-08-24,https://www.google.com/maps/search/?api=1&query=MyElla%20Hotel%20Resort%20%26%20Spa&query_place_id=ChIJtyzQYFF1vhQRe6igOmFD_b0,7,True,False,True,False,7.981733286691885,0.8626179245283019,3.963682316234277,4.6,-0.6999999999999997,123.5,1.5,1.0121457489878545,0.6666666666666666,0.8571428571428571,OFFBOD027,KAİRABA BODRUM PRINCESS HOTEL,5 YILDIZLI OTEL,5.0,258.0,516.0,0252 311 2121,Turgutreis,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD162,ChIJ8wH_8aALvhQRFJB5ItnnBjM,Rammos Managed by Dedeman,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.6,5,615,122.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Turgutreis, Gazi Mustafa Kemal Blv. No: 327 B, 48960 Bodrum/Muğla, Türkiye",+902523118888,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Rammos%20Managed%20by%20Dedeman&query_place_id=ChIJ8wH_8aALvhQRFJB5ItnnBjM,7,True,False,True,False,6.423246963533519,0.5689176688251619,4.498066990440949,4.6,0.0,123.5,-1.5,0.9878542510121456,0.5,0.2857142857142857,,,,,,,,,,,,UNMATCHED
BOD163,ChIJ5VcB4U0LvhQROU2PptPl_WE,Sundance Resort,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.0,5,1344,66.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Bahcelievler Mah, Bahçelievler, Bahçelievler Cd. No:123, 48400 Bodrum/Muğla, Türkiye",+902523828898,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sundance%20Resort&query_place_id=ChIJ5VcB4U0LvhQROU2PptPl_WE,7,True,False,True,False,7.20414929203594,0.7425414364640884,4.093596915285451,4.6,-0.5999999999999996,123.5,-57.5,0.5344129554655871,0.1666666666666666,0.4285714285714285,OFFBOD043,SUNDANCE RESORT OTEL,5 YILDIZLI OTEL,5.0,183.0,396.0,0252 382 8898,Turgutreis,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD164,ChIJ26veg4ILvhQR1JYSvVp6xwM,Swissôtel Resort Bodrum Sahili,Turgutreis,Bodrum,Muğla,Türkiye,Otel,,4.7,5,1608,304.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Turgutreis, Gazi Mustafa Kemal Blv. No:42, 48960 Bodrum/Muğla, Türkiye",+902523113333,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Swiss%C3%B4tel%20Resort%20Bodrum%20Sahili&query_place_id=ChIJ26veg4ILvhQR1JYSvVp6xwM,7,True,False,True,False,7.383368146992384,0.7753134040501446,4.6244023224043715,4.6,0.1000000000000005,123.5,180.5,2.4615384615384617,0.8333333333333334,0.5714285714285714,OFFBOD162,SWISOTEL RESORT BODRUM BEACH,BUTİK OTEL,5.0,60.0,120.0,0252 311 3333,Turgutreis,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD165,ChIJRe4nqE9vvhQR_VhhTqDbel4,Caja by Maxx Royal,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.6,5,135,3158.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, 149 Sokak No :18 D:1, 48400 Bodrum/Muğla, Türkiye",+904443020,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Caja%20by%20Maxx%20Royal&query_place_id=ChIJRe4nqE9vvhQR_VhhTqDbel4,6,True,False,True,False,4.912654885736052,0.2246256239600665,4.416656267332224,4.45,0.1499999999999994,532.0,2626.0,5.93609022556391,1.0,0.1666666666666666,OFFBOD059,CAJA BY MAXX ROYAL,4 YILDIZLI OTEL,4.0,22.0,76.0,,Türkbükü,0.8,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD166,ChIJs8PYiA9pvhQRk_cQYHnH5Us,Divan Bodrum,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.5,5,753,590.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Keleş Harim Cd. No:22, 48400 Bodrum/Muğla, Türkiye",+902523775601,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Divan%20Bodrum&query_place_id=ChIJs8PYiA9pvhQRk_cQYHnH5Us,6,True,False,True,False,6.625392368007956,0.6177194421657096,4.447834632212196,4.45,0.0499999999999998,532.0,58.0,1.1090225563909777,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,UNMATCHED
BOD167,ChIJ6WwC3sdvvhQRLjhzMj9H8wU,Elista Hotel & Spa,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.6,5,231,263.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Liman Cd. No:65 D:1, 48483 Bodrum/Muğla, Türkiye",+905426509990,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Elista%20Hotel%20%26%20Spa&query_place_id=ChIJ6WwC3sdvvhQRLjhzMj9H8wU,6,True,False,True,False,5.44673737166631,0.3314203730272597,4.441908775705404,4.45,0.1499999999999994,532.0,-269.0,0.4943609022556391,0.1666666666666666,0.3333333333333333,,,,,,,,,,,,UNMATCHED
BOD168,ChIJIzcNzrdvvhQRubhhrYtOPbo,Kuum Hotel & SPA Bodrum,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.3,5,983,446.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Atatürk Cd. No:150, 48400 Bodrum/Muğla, Türkiye",+902523110060,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Kuum%20Hotel%20%26%20SPA%20Bodrum&query_place_id=ChIJIzcNzrdvvhQRubhhrYtOPbo,6,True,False,True,False,6.891625897052253,0.6783988957902002,4.320435070163331,4.45,-0.1500000000000003,532.0,-86.0,0.8383458646616542,0.3333333333333333,0.8333333333333334,,,,,,,,,,,,UNMATCHED
BOD169,ChIJybTpQuxvvhQRvHMQvLA1YMk,MACAKIZI BODRUM,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.3,5,1247,805.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Türkbükü, Narçiçeği Sokak, 48400 Bodrum/Muğla, Türkiye",+902523112400,,2026-08-24,https://www.google.com/maps/search/?api=1&query=MACAKIZI%20BODRUM&query_place_id=ChIJybTpQuxvvhQRvHMQvLA1YMk,6,True,False,True,False,7.129297548929373,0.7279626386456509,4.317285707336057,4.45,-0.1500000000000003,532.0,273.0,1.513157894736842,0.8333333333333334,1.0,,,,,,,,,,,,UNMATCHED
BOD170,ChIJg_pNr-5vvhQR518b5F4UXf4,No:81 Hotel,Türkbükü,Bodrum,Muğla,Türkiye,Otel,,4.4,5,321,474.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Göltürkbükü Mah. Keleşharım Cad. 104. Sok. No, D:6, 48483 Bodrum/Muğla, Türkiye",+902523776105,,2026-08-24,https://www.google.com/maps/search/?api=1&query=No%3A81%20Hotel&query_place_id=ChIJg_pNr-5vvhQR518b5F4UXf4,6,True,False,True,False,5.7745515455444085,0.4078780177890724,4.378412219398561,4.45,-0.0499999999999998,532.0,-58.0,0.8909774436090225,0.5,0.5,,,,,,,,,,,,UNMATCHED
BOD171,ChIJIwHTow1xvhQR_K-gB02mPoA,4 reasons Hotel Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.8,5,194,172.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Mevkii, Tilkicik, Bakan Cd. No:8, 48430 Bodrum/Muğla, Türkiye",+902523853212,,2026-08-24,https://www.google.com/maps/search/?api=1&query=4%20reasons%20Hotel%20Yalikavak&query_place_id=ChIJIwHTow1xvhQR_K-gB02mPoA,22,True,False,True,False,5.272999558563747,0.2939393939393939,4.491833964646465,4.45,0.3499999999999996,329.5,-157.5,0.5220030349013657,0.1363636363636363,0.3636363636363636,,,,,,,,,,,,UNMATCHED
